-0.000358 -0.000081 0.092093 0.008597 -0.094844 -0.002352 0.021973 0.074112 -0.000000 0.000000 0.082963 -0.029360 0.054849 0.128067 -0.119784 -0.067913 0.145726 0.017145 -0.000002 0.098530 0.000000 -0.102379 -0.001651 -0.000000 -0.002818 -0.006435 0.000417 -0.078922 0.000687 0.060751 0.000978 0.009687 0.000316 0.003973 0.011201 0.003933 0.000005 -0.000002 0.117429 0.208671 0.015220 0.079087 -0.189844 -0.000000 -0.000000 0.035275 0.110216 -0.016156 0.103588 0.208562
-0.074624 -0.067879 0.110379 0.055964 0.041972 -0.083898 0.084821 -0.048725 -0.092643 -0.216707 -0.047392 -0.300259 0.034422 -0.064665 -0.094381 0.048895 0.097982 -0.214262 -0.316048 0.004078 0.014195 -0.255732 -0.045974 -0.160335 -0.028663 0.020490 0.078081 -0.094743 0.100432 -0.012211 -0.056411 0.064691 -0.114347 0.079319 0.167974 -0.013715 -0.048514 0.018232 0.040379 0.004608 -0.233346 0.050081 0.028499 -0.081357 -0.116461 -0.106536 -0.049540 -0.026125 -0.110342 0.059862
-0.016888 0.029610 0.063640 0.012796 -0.002276 0.135826 0.077183 0.069872 0.000000 0.000003 -0.003773 -0.095743 0.035668 -0.106449 0.072738 -0.032311 -0.194756 -0.002527 0.046191 0.130752 -0.000477 -0.258752 -0.033861 -0.001763 -0.009676 0.079474 0.017840 0.296209 -0.011682 -0.048373 -0.012953 0.068502 -0.007941 -0.042532 -0.079088 -0.034107 0.068916 -0.044752 -0.142043 -0.274416 0.019830 0.128186 0.016101 -0.001432 0.002312 0.005981 0.023700 -0.052616 -0.052415 0.057716
0.109349 0.000221 0.036089 -0.000062 -0.000000 -0.000005 -0.072034 0.000001 0.000000 0.007054 -0.000000 0.070758 0.000000 0.070341 0.006832 0.116743 0.044422 -0.025229 0.004904 0.104672 -0.084438 0.028699 -0.000000 -0.000000 0.000000 0.000006 -0.000000 0.176335 0.000001 -0.020226 -0.000000 0.091428 -0.000000 0.000003 0.025773 -0.000137 -0.000001 0.000000 -0.006404 0.003839 0.000033 -0.089400 -0.098412 0.000000 0.000000 0.000000 -0.000001 0.024550 -0.205329 -0.018166
0.063045 -0.020654 0.010224 0.007648 -0.000017 0.023270 -0.052269 0.012095 0.000000 -0.000000 0.000211 0.041233 0.000322 -0.007407 0.134401 -0.000005 -0.133538 -0.143751 -0.000924 0.193724 0.004991 -0.123910 0.016251 0.004365 -0.000257 -0.006567 0.026938 -0.094691 -0.000506 0.014709 0.004622 0.000450 -0.002298 0.002300 -0.100573 0.021751 0.016549 0.000000 0.073040 0.011731 0.037197 -0.119049 -0.038888 -0.000033 -0.000000 0.000000 0.032533 0.025853 0.152243 -0.066634
-0.008802 0.052242 0.045983 -0.008009 0.007624 -0.029488 -0.118497 -0.040836 -0.000000 -0.000091 -0.004985 0.115551 0.021545 0.140502 0.059550 0.020575 0.183518 -0.097687 0.011865 0.031831 0.074018 -0.018831 0.097591 0.022063 0.047202 -0.034839 0.030021 -0.056339 0.035540 -0.023067 -0.010804 -0.109415 0.059295 0.099661 -0.100635 0.120717 0.099021 0.000243 0.074092 0.105467 0.076384 0.125899 0.086315 -0.006856 -0.000000 -0.005282 0.102501 0.000000 0.166678 0.146334
0.008258 -0.021065 0.036129 -0.091846 0.008789 -0.042592 0.059352 0.091460 0.000000 0.004322 -0.119626 0.036175 0.037881 0.129593 0.083679 -0.000214 -0.152413 0.158607 0.093692 0.075617 -0.016442 0.120222 0.056509 0.057685 0.024141 0.040383 0.042390 -0.165037 -0.016362 0.070751 -0.004678 -0.213583 -0.037775 0.047794 -0.106696 -0.048982 0.076829 0.001330 0.142059 -0.014450 0.166846 -0.138577 -0.150009 -0.036555 0.000004 -0.001161 0.013892 -0.028775 -0.187166 0.054109
-0.099611 0.103531 0.076686 -0.036570 -0.003533 0.252386 0.024965 0.025660 -0.000000 -0.000557 0.054340 0.238135 -0.029280 -0.152646 -0.006242 -0.000767 0.123818 0.051788 0.017355 0.012430 -0.050135 -0.121770 -0.045915 0.003148 -0.030158 -0.092039 -0.004972 -0.103413 -0.022223 0.076193 0.019003 0.067369 0.004854 -0.078257 0.109593 0.060372 0.086515 -0.000014 -0.048137 0.143366 -0.096524 -0.222733 0.037177 0.017074 -0.000088 -0.003578 -0.042297 0.056195 -0.084023 -0.136395
-0.040209 -0.031116 0.018098 -0.249883 -0.214220 -0.218661 -0.013720 0.003357 -0.032253 0.114872 -0.011005 -0.200259 -0.193707 -0.077980 0.104984 -0.165524 -0.092386 -0.192666 0.156820 -0.172198 -0.002529 0.051267 -0.049360 -0.073200 -0.008130 -0.267329 -0.131602 -0.116416 -0.172698 0.068450 -0.186525 -0.027821 -0.127309 -0.075637 -0.126764 -0.233720 -0.055867 -0.234948 0.046820 -0.246006 0.051510 -0.200330 -0.101959 0.062236 0.085941 -0.174924 -0.229295 -0.040909 -0.113137 -0.142009
0.127153 -0.015888 0.013959 0.161823 -0.076918 -0.107605 -0.249941 -0.090966 -0.000000 0.013889 0.033144 0.131086 0.167320 -0.029238 0.001690 -0.000263 -0.294840 0.034587 -0.017692 -0.009620 0.123034 -0.175340 -0.054072 -0.000031 0.045306 0.008060 -0.016383 -0.032862 0.006744 0.168639 -0.102531 0.241016 -0.081494 -0.052942 -0.186733 0.122510 -0.080418 -0.003117 -0.079391 0.018399 0.056594 0.193089 0.084996 -0.001023 0.000014 -0.007955 0.084677 -0.014082 -0.022035 -0.044897
