-0.100910 0.102076 -0.076145 -0.138964 -0.051663 -0.090938 -0.001896 -0.135942 -0.177464 -0.066913 0.079493 -0.119091 0.065055 0.045625 -0.136536 0.013916 0.114547 -0.126074 0.015819 -0.190420 0.156925 -0.034474 0.012044 -0.097920 -0.049165 0.011996 -0.082287 -0.078503 0.078894 -0.206211 0.036560 -0.095707 -0.021689 -0.039341 0.055467 -0.137161 0.039446 -0.038832 0.094478 0.175980 -0.044876 0.011359 -0.016727 -0.024071 -0.108199 0.062846 -0.119627 -0.085632 0.036047 -0.187974 -0.006560 -0.078908 -0.082879 0.084241 0.194574 -0.182715 -0.025450 -0.130571 0.023176 0.075014 0.137868 -0.096063 0.094857 0.219976 -0.003942 0.059120 -0.230150 0.011202 -0.057080 -0.048730 0.135341 -0.043952 0.061484 0.071183 -0.198144 0.003317 -0.058520 0.061922 -0.062513 -0.093081 -0.071976 -0.223609 0.124149 -0.010413 -0.063822 -0.193535 -0.066919 0.131267 0.022884 0.023443 -0.026621 0.063071 -0.117769 -0.089657 -0.076614 -0.216351 0.210371 0.108510 -0.220889 0.142009
0.035639 0.105658 -0.227229 0.126145 -0.117017 -0.000189 0.015998 0.019520 -0.028053 0.014579 -0.152635 -0.034151 0.025102 0.000311 -0.156638 0.187191 0.085719 -0.105950 0.098089 -0.012632 -0.071315 -0.084774 -0.094871 0.163424 -0.098453 -0.153510 -0.026119 -0.182123 0.110461 -0.008149 -0.097660 -0.058224 0.086671 -0.066721 -0.072115 -0.031318 -0.049758 0.043973 -0.028738 -0.021866 -0.046170 -0.022679 -0.148728 0.053165 0.077738 -0.080386 0.282203 0.051470 -0.023466 0.003352 -0.106147 0.065803 0.059332 0.172841 -0.200993 -0.018812 -0.065411 0.029397 -0.066123 -0.119334 -0.044343 -0.111561 0.042553 0.075239 -0.073362 0.077579 -0.023083 -0.087625 0.075335 -0.150078 0.046500 0.072237 -0.046131 0.185592 0.105677 -0.334502 0.006684 -0.138595 -0.119219 0.037484 0.011187 -0.100883 -0.134461 -0.070493 -0.033715 0.054783 0.074809 -0.102612 -0.058348 0.063911 0.208613 -0.133106 -0.041762 0.100556 0.066383 0.058764 -0.169854 -0.042023 -0.140632 0.012259
-0.067310 0.038841 -0.239535 -0.037198 -0.131249 -0.087050 -0.082382 -0.100089 -0.066443 -0.086234 0.035726 -0.186301 -0.122892 -0.001380 -0.113659 0.065142 -0.236601 -0.094107 0.000147 -0.074257 -0.088894 -0.030606 -0.173393 0.069456 -0.131287 -0.210760 -0.025711 -0.163984 0.048254 -0.003849 -0.027560 -0.165086 -0.058893 -0.168942 -0.187191 -0.088018 0.066007 -0.012376 0.003065 0.039238 0.063260 -0.128246 -0.100285 -0.077229 -0.029560 -0.023073 -0.115092 -0.065846 0.043288 0.085310 -0.166684 -0.068622 0.002178 0.039399 -0.078442 -0.224197 0.006865 0.028733 -0.082675 -0.117086 -0.168743 0.001205 -0.012123 -0.207542 -0.068050 0.002730 -0.137794 0.000483 0.091782 -0.180190 -0.013839 0.041344 -0.136534 -0.034465 0.083610 -0.147155 -0.148392 -0.213819 -0.165875 -0.104607 -0.207041 -0.102366 0.060029 -0.071659 0.113387 0.039982 -0.138431 -0.142935 -0.199099 -0.027947 -0.167990 0.008032 -0.095559 -0.142674 -0.162156 -0.092067 0.062263 -0.150115 0.094170 -0.044501
-0.106772 -0.164526 -0.133679 0.111893 -0.159274 0.015662 -0.127933 0.055555 -0.139719 0.037878 0.066980 -0.051069 -0.019025 0.019482 0.037774 -0.120198 -0.109255 0.028220 -0.051870 0.047423 0.044938 -0.008014 -0.122075 0.099938 -0.107119 0.030583 0.028118 0.084881 0.054143 0.042979 0.157006 0.087240 0.102426 -0.053765 -0.044616 0.057336 -0.073840 -0.155811 -0.180352 0.091194 0.319537 -0.049751 -0.182479 -0.047066 -0.033685 0.007176 0.029065 -0.085955 0.175285 -0.070443 -0.001984 -0.038271 -0.148598 0.061636 0.175791 -0.197004 -0.132663 -0.157933 0.085398 -0.076797 0.077502 0.105515 -0.039865 -0.018725 -0.050007 -0.022240 -0.249058 -0.117855 0.047475 0.093124 -0.039123 -0.075272 0.042461 0.145598 0.162209 0.131439 -0.125868 -0.128962 -0.031548 0.008030 -0.003679 -0.074573 -0.026015 -0.152284 -0.104787 0.070350 0.009905 -0.066678 0.025919 0.147280 -0.145735 -0.179635 0.041268 0.126663 -0.134572 0.033515 0.135449 0.175887 -0.066484 -0.092906
-0.073786 -0.059304 -0.049635 0.072015 -0.135094 0.078212 -0.019790 -0.006837 0.060281 0.088777 0.095077 -0.068034 0.153105 -0.029279 0.044880 0.086895 -0.041923 0.071091 -0.059269 0.024091 -0.037253 -0.121772 0.029252 -0.014016 0.134112 0.014827 0.052080 -0.032472 -0.044049 -0.090751 0.074610 -0.038982 -0.016767 0.008649 0.000347 -0.080346 -0.133615 0.117666 -0.049733 0.149231 0.138566 0.088487 -0.038428 0.112096 -0.141811 -0.070810 -0.056470 -0.075151 0.022801 -0.016104 -0.111713 0.053144 -0.042005 0.012837 -0.210481 -0.016147 0.077366 0.064315 -0.015854 0.043984 -0.132125 -0.050698 0.201953 -0.043786 -0.006707 0.093336 -0.040066 0.037538 -0.144407 0.083626 0.065064 0.237336 0.114701 0.101528 0.075044 0.037980 0.008462 -0.128415 -0.037285 -0.062161 -0.114118 -0.137838 -0.074608 0.020526 0.047398 -0.074821 -0.034995 0.090570 0.060469 -0.045786 0.035860 -0.013678 -0.015067 0.126775 0.093824 0.001699 0.125236 -0.075905 -0.089702 0.103264
-0.137672 -0.233870 0.014710 -0.078780 -0.060718 -0.006285 -0.071003 0.020691 0.061397 -0.036911 -0.009492 -0.164273 -0.113437 0.048735 0.115996 -0.032587 -0.049411 0.057442 -0.061677 0.077850 0.123388 0.033917 0.119424 -0.025924 0.019539 0.143924 0.118294 -0.100552 0.014544 0.020908 0.013412 -0.104778 -0.099977 0.041791 0.127602 -0.090072 -0.163478 0.132254 0.101280 0.012736 0.101025 -0.038442 -0.014701 0.059859 -0.039435 0.065177 -0.151718 -0.115964 -0.071056 -0.150407 -0.034262 -0.077474 0.046722 0.038181 0.035200 -0.087373 0.004136 -0.036130 0.075378 -0.051845 -0.000676 -0.174204 0.243735 0.024363 -0.145909 0.157609 -0.246396 -0.100774 -0.089145 -0.152601 -0.117111 -0.101412 0.064167 -0.089008 -0.048022 -0.141908 -0.086469 0.088175 -0.079887 0.021619 -0.066166 -0.121003 0.080387 -0.136165 -0.169101 -0.198312 -0.096276 -0.121003 0.150840 0.024030 -0.103500 0.050721 -0.096876 0.113805 -0.046568 0.035240 0.028548 -0.032651 -0.096489 -0.066433
0.113077 -0.157579 0.014300 0.047198 -0.031866 0.003826 -0.059756 -0.076910 -0.076543 0.102399 -0.244359 0.048633 0.124035 0.091007 0.008015 -0.009453 -0.091513 0.053778 -0.074345 -0.094034 -0.072669 -0.081801 -0.017341 -0.275499 0.085231 0.242405 -0.142646 0.071297 -0.075002 0.011554 0.147736 -0.042946 -0.090041 0.090196 0.219425 -0.006858 0.086924 0.148606 0.146844 0.034955 -0.053149 -0.055074 0.040729 0.041353 -0.001143 0.210130 0.149388 -0.012479 0.001498 0.017083 0.033476 0.100443 -0.044427 0.083965 -0.076993 -0.112986 0.020563 0.048271 -0.093922 0.029470 0.057167 0.056957 0.191701 0.034486 0.001587 0.057659 0.101149 0.070433 0.045829 0.149480 -0.079577 -0.075171 -0.028060 0.166046 0.120857 -0.096238 -0.012799 -0.018717 0.044384 0.107922 -0.021324 -0.110597 -0.090392 0.102611 -0.182262 0.041034 -0.006944 0.024420 -0.114249 0.094107 -0.091603 -0.132880 0.096958 0.165283 0.083289 0.046387 -0.230316 0.139833 -0.046187 0.110557
-0.013523 -0.080760 0.021724 0.071182 0.007433 -0.069743 -0.149587 0.043617 0.140736 0.036302 0.042139 -0.089162 0.096167 -0.087169 -0.080423 0.081814 -0.114012 0.020680 -0.023290 -0.012953 -0.049472 -0.113703 -0.005797 0.060272 -0.043829 0.037098 0.037384 -0.051033 0.068331 0.065833 0.040467 0.086217 -0.129064 0.009941 0.101080 0.057810 -0.029262 0.118382 -0.019675 0.049726 0.117383 -0.012046 0.010845 0.019370 0.008069 0.004543 -0.080524 -0.011583 0.031231 0.062801 0.039674 -0.040052 0.131739 -0.107442 0.046017 0.070211 0.070957 -0.110566 -0.107657 0.081401 -0.096773 0.109575 0.077026 -0.066989 -0.034766 -0.050692 -0.031368 0.049583 0.017201 0.047036 -0.114786 -0.031236 -0.132482 0.116150 -0.089264 -0.136215 0.069450 -0.009410 0.121547 0.023775 -0.038265 -0.132429 0.030531 0.072451 0.092919 -0.015741 0.068218 0.099387 -0.031544 -0.075390 0.060557 0.036854 0.011839 0.058003 -0.024808 0.058814 -0.064945 0.069349 -0.101099 -0.076195
-0.138823 -0.007827 0.078316 -0.163733 0.126938 0.111225 -0.110129 -0.069360 -0.120559 0.121765 0.060941 -0.245843 -0.095914 0.080267 0.002212 0.047450 0.035300 0.067766 0.134243 -0.180271 0.031256 -0.206636 0.043902 0.059449 0.072810 -0.008774 -0.117548 0.045038 -0.116804 -0.133017 0.072939 -0.002491 -0.046932 -0.064897 -0.162227 0.092809 0.099775 0.036845 -0.140418 0.120964 -0.083060 -0.079095 0.051288 0.062301 -0.138394 -0.020423 0.071330 -0.144186 -0.153287 -0.102810 -0.093355 -0.059039 -0.111687 -0.046142 -0.039157 -0.068259 -0.134520 0.005095 -0.095032 0.023750 -0.055238 0.043223 0.043929 0.010189 -0.061841 -0.103445 -0.030815 0.005753 0.112410 -0.100306 0.025088 -0.011059 -0.182245 0.003015 0.065480 -0.125142 -0.104320 -0.105607 0.005889 -0.152259 -0.023299 -0.127876 0.088856 0.072247 0.050162 -0.155877 -0.109947 -0.065631 -0.049762 0.068636 -0.098999 -0.041088 0.032387 0.029906 0.088875 -0.044292 -0.011135 -0.037521 0.168905 -0.072086
-0.117399 -0.249423 -0.065534 -0.006156 -0.045945 0.123793 0.038842 0.105210 0.049197 -0.166130 -0.208426 -0.009219 0.085163 0.007401 -0.035916 0.041191 -0.028340 0.032200 -0.055781 0.086123 0.156582 -0.038282 -0.074512 0.078150 -0.074126 -0.052896 -0.208994 -0.152637 -0.072105 -0.196386 0.055586 0.047095 -0.045489 -0.054360 -0.132868 -0.044466 -0.013445 0.054670 0.130656 -0.228314 -0.108511 -0.090112 0.077849 0.108633 -0.023410 -0.203991 -0.204054 -0.086524 -0.256618 -0.190862 -0.038946 0.073639 0.077508 -0.022165 0.000146 0.036248 -0.046123 0.191424 -0.094851 0.179966 -0.064446 0.010069 0.112684 -0.156575 -0.154703 0.143292 -0.016280 -0.158973 -0.099399 0.051633 0.002387 0.064076 0.091826 -0.200257 -0.255373 0.006892 -0.051630 -0.001349 -0.088316 -0.006851 0.002854 0.077654 -0.016545 0.022961 -0.023914 0.084097 0.049618 -0.071382 -0.065576 0.113966 0.050202 -0.017039 -0.043167 -0.042392 -0.120237 -0.083075 -0.115230 -0.065908 -0.072948 -0.011970
